編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPWNMLQKQHGGFEH66DA,坡道平面,0,,地下二樓
RPWNMLQKQHGGFEH66DA,坡道平面,0,,地下二樓
RPPOMLNKRHGGFEH48DA,坡道平面,0,33.10,地下二樓
RPTNMLTLPHGGFEH66DA,坡道平面,0,,地下二樓
RPTNMLSJRHGGFEH56DA,坡道平面,0,,地下二樓
RPOPMLNKRHGGFEH48DA,坡道平面,0,34.00,地下一樓
RPOPMLNKRHGGFEH48DA,坡道平面,0,34.00,地下一樓
RPVNMLNKRHGGFFH09DA,坡道平面,1200000,30.73,地下二樓
RPVPMLMJRHGGFFH09DA,坡道平面,0,,地下一樓
RPVPMLMJRHGGFFH09DA,坡道平面,0,,地下一樓
RPWNMLNKRHGGFFH56DA,坡道平面,1100000,30.73,地下二樓
RPXNMLNKRHGGFFH66DA,坡道平面,1100000,30.73,地下三樓
RPPNMLQLQHGGFFH78DA,坡道平面,0,30.20,地下一樓
RPOOMLNKRHGGFFH48DA,坡道平面,1200000,30.73,地下二樓
RPQOMLNKRHGGFFH68DA,坡道平面,1400000,30.73,地下一樓
RPROMLNKRHGGFFH78DA,坡道平面,1100000,30.73,地下三樓
RPSOMLNKRHGGFFH88DA,坡道平面,1100000,30.73,地下三樓
RPPOMLNKRHGGFFH58DA,坡道平面,1100000,30.73,地下三樓
RPUOMLNKRHGGFFH09DA,坡道平面,1200000,30.73,地下二樓
RPTOMLNKRHGGFFH98DA,坡道平面,1300000,25.15,地下一樓
RPWOMLNKRHGGFFH66DA,坡道平面,1100000,25.15,地下二樓
RPVOMLNKRHGGFFH56DA,坡道平面,1200000,30.73,地下二樓
RPVOMLNKRHGGFFH56DA,坡道平面,1200000,30.73,地下二樓
RPWNMLQKQHGGFGH86DA,坡道平面,0,,地下一樓
RPWOMLOKRHGGFGH86DA,坡道平面,0,31.42,地下一樓
RPVNMLRLQHGGFHH07DA,坡道平面,0,33.60,地下二樓
RPPNMLNKRHGGFGH58DA,坡道平面,0,,地下二樓
RPQPMLNLQHGGFHH98DA,坡道機械,0,14.56,地下三樓
RPSOMLKKRHGGFHH78DA,坡道平面,2000000,35.74,地下一樓
RPQNMLSKQHGGFHH56DA,坡道平面,0,36.39,地下三樓
RPPNMLOKRHGGFAH18EA,坡道平面,0,,地下三樓
RPQNMLNKRHGGFHH78DA,坡道平面,0,36.39,地下二樓
RPVPMLOKRHGGFAH98EA,坡道平面,1250000,,地下一樓
RPSPMLNKRHGGFHH56DA,坡道平面,1700000,42.06,地下三樓
RPTOMLPKRHGGFBH88EA,坡道平面,0,,地下二樓
RPXQMLOKRHGGFBH76EA,坡道平面,1500000,21.05,地下三樓
RPWQMLOKRHGGFBH66EA,坡道平面,1200000,31.31,地下二樓
RPVNMLPKRHGGFFH76EA,坡道平面,1300000,35.26,地下二樓
RPSOMLOKRHGGFFH09EA,其他,0,,地下一樓
RPPNMLOKRHGGFHH88EA,坡道平面,0,26.11,地下二樓
RPROMLOKRHGGFEH88EA,其他,0,,一樓
RPPOMLOKRHGGFEH68EA,坡道平面,0,,地下一樓
RPVQMLPKRHGGFEH96EA,坡道平面,0,,地下二樓
RPSOMLOKRHGGFGH56EA,一樓平面,0,,一樓
RPUOMLOKRHGGFFH66EA,坡道平面,1300000,38.87,地下二樓
RPTNMLPKRHGGFFH56EA,坡道平面,0,,地下二樓
RPXPMLKKRHGGFBH88EA,坡道平面,0,,地下三樓
RPQSMLOKRHGGFHH76DA,坡道平面,1800000,31.21,地下一樓
RPPPMLLJRHGGFAH97EA,坡道平面,0,,地下三樓
RPOSMLOKRHGGFAH58EA,坡道平面,1500000,59.74,地下二樓
RPVOMLNKRHGGFHH76DA,坡道平面,0,34.36,地下一樓
RPWNMLMJRHGGFHH56DA,坡道平面,0,23.22,地下二樓
RPSOMLOJQHGGFHH98DA,坡道平面,0,29.69,地下二樓
RPUPMLRJRHGGFHH07DA,坡道平面,0,,地下一樓
RPROMLPKRHGGFGH09DA,坡道平面,1400000,26.62,地下一樓
RPOPMLNKRHGGFGH68DA,升降平面,1100000,27.31,地下一樓
RPQOMLOKRHGGFGH88DA,坡道平面,0,,地下二樓
RPOPMLNKRHGGFFH58DA,坡道平面,1200000,30.73,地下二樓
RPRPMLNKRHGGFFH88DA,坡道平面,1200000,30.73,地下二樓
RPTPMLNKRHGGFFH09DA,坡道平面,1400000,30.73,地下一樓
RPSPMLNKRHGGFFH98DA,坡道平面,1100000,30.73,地下三樓
RPUPMLNKRHGGFFH56DA,坡道平面,1000000,30.73,地下三樓
RPVPMLNKRHGGFFH66DA,坡道平面,1100000,30.73,地下二樓
RPXPMLNKRHGGFFH86DA,坡道平面,1100000,30.73,地下三樓
RPWPMLNKRHGGFFH76DA,坡道平面,1100000,30.73,地下三樓
RPPQMLNKRHGGFFH78DA,坡道平面,1200000,30.73,地下二樓
RPQQMLNKRHGGFFH88DA,坡道平面,1100000,30.73,地下三樓
RPOQMLNKRHGGFFH68DA,坡道平面,1100000,30.73,地下三樓
RPRQMLNKRHGGFFH98DA,坡道平面,1100000,30.73,地下三樓
RPRNMLOKRHGGFFH78DA,坡道平面,1400000,30.73,地下一樓
RPQNMLOKRHGGFFH68DA,坡道平面,1400000,30.73,地下一樓
RPQNMLOKRHGGFFH68DA,坡道平面,1400000,30.73,地下一樓
RPROMLOKRHGGFFH88DA,坡道平面,0,34.81,地下一樓
RPROMLOKRHGGFFH88DA,坡道平面,0,34.81,地下一樓
RPQNMLSKPHGGFFH88DA,坡道平面,0,,地下一樓
RPOOMLKKRHGGFFH18DA,坡道平面,0,,地下一樓
RPQNMLOKRHGGFEH58DA,坡道平面,0,,地下一樓
RPQNMLOKRHGGFEH58DA,坡道平面,0,,地下一樓
RPXPMLSJRHGGFEH17DA,坡道平面,200000,28.11,地下二樓
RPSOMLOKRHGGFDH78DA,坡道平面,0,,地下三樓
RPRPMLTJRHGGFFH76DA,坡道平面,0,29.96,地下一樓
RPWNMLPKRHGGFDH56DA,坡道平面,0,,地下一樓
RPROMLPKRHGGFDH78DA,坡道平面,0,27.28,地下一樓
RPXNMLLMQHGGFEH09DA,坡道平面,0,,地下二樓
RPRNMLQLQHGGFEH88DA,坡道平面,0,29.68,地下二樓
RPROMLPKRHGGFCH68DA,坡道平面,0,,地下一樓
RPRNMLOKRHGGFDH58DA,坡道平面,0,,地下二樓
RPTNMLOKRHGGFDH78DA,坡道平面,0,34.25,地下三樓
RPUNMLNKRHGGFCH68DA,坡道平面,1400000,29.94,地下一樓
RPUNMLNKRHGGFCH68DA,坡道平面,1400000,29.94,地下一樓
RPPSMLOKRHGGFBH68DA,坡道平面,0,,地下一樓
RPRSMLOKRHGGFBH88DA,坡道平面,0,,地下一樓
RPSOMLPKRHGGFBH68DA,升降機械,0,,地下一樓
RPWPMLKKRHGGFBH68DA,坡道平面,0,56.83,地下二樓
RPUQMLKKRHGGFBH58DA,坡道平面,0,26.90,地下二樓
RPWOMLOKRHGGFAH88DA,坡道平面,0,29.26,地下三樓
RPUNMLPKRHGGFAH68DA,坡道平面,0,,地下一樓
RPVPMLTJRHGGFAH66DA,坡道機械,0,,地下二樓
RPQNMLTJRHGGFAH58DA,坡道平面,0,39.91,地下四樓
RPQNMLTJRHGGFAH58DA,坡道平面,0,39.91,地下四樓
RPTQMLNKRHGGFAH68DA,坡道平面,2050000,30.14,地下一樓
RPSQMLNKRHGGFAH58DA,坡道平面,1500000,27.35,地下三樓
RPRNMLOKRHGGFAH28DA,坡道平面,1450000,41.41,地下四樓
RPQNMLOKRHGGFAH18DA,坡道平面,1750000,41.41,地下一樓
RPUQMLNKRHGGFAH78DA,坡道平面,1700000,27.35,地下二樓
RPRQMLNKRHGGFAH48DA,坡道平面,1700000,27.35,地下二樓
RPSNMLOKRHGGFAH38DA,坡道平面,1950000,41.41,地下一樓
RPUNMLOKRHGGFAH58DA,坡道平面,1750000,41.41,地下一樓
RPVNMLOKRHGGFAH68DA,坡道平面,1900000,41.41,地下一樓
RPQOMLOKRHGGFAH28DA,坡道平面,1650000,41.41,地下二樓
RPVNMLQJRHGGFAH78DA,坡道平面,1800000,28.22,地下一樓
RPSOMLQJRHGGFAH58DA,坡道平面,1800000,28.22,地下一樓
RPQPMLMJRHGGFAH08DA,坡道平面,1700000,28.22,地下二樓
RPWNMLTKQHGGFAH56DA,坡道平面,1700000,28.22,地下二樓
RPQNMLLJRHGGFAH77DA,坡道平面,0,27.20,地下三樓
RPQNMLLJRHGGFAH77DA,坡道平面,0,27.20,地下三樓
