編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWQMLMLPHGGFCA38EA,11,8.24,本共有部分之項目有男廁所及女廁所等２項。,鋼筋混凝土造,99年4月30日,十一層,
RPVQMLMLPHGGFCA28EA,27,137.39,住家用,鋼筋混凝土造,83年3月14日,十層,八層 陽台 花台
RPVQMLMLPHGGFCA28EA,27,27.46,共有部分,鋼筋混凝土造,83年3月14日,十層,
RPPOMLRLQHGGFDA08DA,,135.77,多戶住宅,鋼筋混凝土造,110年3月23日,十五層,十二層 陽台 雨遮
RPPOMLRLQHGGFDA08DA,,136.75,本共有部分之項目有梯廳、緊急昇降機兼無障礙電梯、梯廳兼排煙室、戶外安全梯Ａ１、戶外安全梯Ａ２、汽機車車道、機車停車空間、無障礙電梯、樓梯間、消防水箱、民生水箱、Ａ２梯、機械室、安全梯Ｂ１、安全梯Ｂ２、安全梯Ｃ１、安全梯Ｃ２、電梯機房、Ｂ２梯、Ｃ２梯、安全梯Ｄ１、安全梯Ｄ２、安全梯Ｅ１、安全梯Ｅ２、Ｄ２梯、Ｅ２梯、平面逃生坡道、車道、梯間進排氣管道、排煙室、機械昇降機道、台電配電場所、發電機室、電錶區、機房、停車空間、電信機房、進氣管道、Ａ座水箱、Ｃ座水箱、Ｄ座水箱、垃圾環保回收區、Ｂ座水箱、Ｅ座水箱、消防泵浦室、防空避難室兼停車空間、受電箱、陽台、安全梯Ｃ３、汙水池、垃圾車暫停區、儲藏室等５２項。,鋼筋混凝土造,110年3月23日,十五層,
RPUQMLMLPHGGFCA18EA,27,127.03,住家用,鋼筋混凝土造,83年3月14日,十層,一層 平台 花台
RPUQMLMLPHGGFCA18EA,27,35.44,停車空間,鋼筋混凝土造,83年3月14日,十層,地下層
RPUQMLMLPHGGFCA18EA,27,36.90,共有部分,鋼筋混凝土造,83年3月14日,十層,
RPUQMLMLPHGGFCA18EA,27,2.84,共有部分,鋼筋混凝土造,83年3月14日,十層,
RPXNMLTKQHGGFDA88DA,37,76.93,住家用,鋼筋混凝土造,73年2月23日,五層,四層 陽台
RPXNMLTKQHGGFDA88DA,37,10.11,共有部分,鋼筋混凝土造,73年2月23日,五層,
RPRNMLTJRHGGFCA18DA,8,150.14,住家用,鋼筋混凝土造,102年8月8日,十三層,六層 陽台 雨遮
RPRNMLTJRHGGFCA18DA,8,27.35,本共有部分之項目有門廳、男廁、女廁、管委會使用空間、警衛室、雨遮、宅配室、自行車（機車轉換）停車空間、汽機車坡道、台電配電場所、機電設備空間（排風）、機電設備空間（發電機室）、機電設備空間（電氣室）、防空避難室兼停車空間、機電設備空間（住宅電信用）、機電設備空間（電錶室）、機電設備空間（垃圾室）、汽車停車位編號９１、９２、９３、９４、機電設備空間（消防幫浦室）、機電設備空間（雨水回收）、機電設備空間（污水坑）、管道間等２２項。,鋼筋混凝土造,102年8月8日,十三層,
RPRNMLTJRHGGFCA18DA,8,38.87,本共有部分之項目有信箱間、梯廳、行動不便電梯、排煙室兼梯廳、緊急昇降梯、安全梯、戶外安全梯、門廳、梯間、消防水箱、水箱、管道間等１２項。,鋼筋混凝土造,102年8月8日,十三層,
RPRNMLTJRHGGFCA18DA,8,42.07,本共有部分之項目有汽車坡道、停車空間等２項。,鋼筋混凝土造,102年8月8日,十三層,
RPROMLTJRHGGFCA28DA,14,24.34,商業用,鋼筋混凝土造,97年1月30日,七層,二層
RPROMLTJRHGGFCA28DA,14,4.14,共有部分,鋼筋混凝土造,97年1月30日,十五層,
RPROMLTJRHGGFCA28DA,14,11.32,共有部分,鋼筋混凝土造,97年1月30日,七層,
RPUNMLSJRHGGFCA38DA,41,93.69,住家用,鋼筋混凝土造,69年8月8日,五層,四層 陽台
RPXOMLTJRHGGFDA98DA,12,58.57,住家用,鋼筋混凝土造,98年6月11日,十四層,三層 陽台 雨遮
RPXOMLTJRHGGFDA98DA,12,15.03,停車空間,鋼筋混凝土造,98年6月11日,十四層,地下三層
RPXOMLTJRHGGFDA98DA,12,10.79,共有部分,鋼筋混凝土造,98年6月11日,十四層,
RPXOMLTJRHGGFDA98DA,12,.23,共有部分,鋼筋混凝土造,98年6月11日,十四層,
RPXOMLTJRHGGFDA98DA,12,3.39,共有部分,鋼筋混凝土造,98年6月11日,十四層,
RPXOMLTJRHGGFDA98DA,12,12.58,共有部分,鋼筋混凝土造,98年6月11日,十四層,
RPXOMLTJRHGGFDA98DA,12,24.82,共有部分,鋼筋混凝土造,98年6月11日,十四層,
RPXPMLSJRHGGFCA88DA,36,91.42,住家用,鋼筋混凝土造,74年2月14日,五層,三層 陽台
RPXPMLSJRHGGFCA88DA,36,10.84,共有部分,鋼筋混凝土造,74年2月14日,五層,
RPSNMLOJRHGGFCA77DA,36,53.92,住家用,鋼筋混凝土造,74年5月27日,七層,五層 陽台 花台
RPSNMLOJRHGGFCA77DA,36,10.24,共有部分,鋼筋混凝土造,74年5月27日,七層,
RPQNMLOJRHGGFCA57DA,1,69.40,集合住宅,鋼骨造,109年12月24日,二十五層,十二層 陽台 雨遮
RPQNMLOJRHGGFCA57DA,1,30.75,本共有部分之項目有管理員室、６＊１２緩衝空間、管委會空間、陽台、一般安全梯、特別安全梯、梯廳、排煙室、緊急昇降機供行動不便者使用、樓梯間、電梯間、消防水箱、電氣設備室（消防中繼機房）、電氣設備室（電梯機房）、電氣設備室（水錶室）、水箱、通風換氣設備（進風機房）、機械室、通風換氣設備（排風機房）、機電空間（污物處理室）、水池機房、垃圾車位、防空避難室兼停車空間、防災中心、機房、廁所、機車停車空間、電氣設備室（台電配電場所）、緊急發電機室、電氣設備空間（電錶空間）、電氣設備室（電信室）、電氣設備室（消防泵浦室）及電氣設備室（雨水回收機房）等３３項。,鋼骨造,109年12月24日,二十五層,
RPQNMLOJRHGGFCA57DA,1,29.02,本共有部分之項目有停車空間等１項,鋼骨造,109年12月24日,二十五層,
RPVOMLTJRHGGFCA68DA,36,1.22,共有部分,鋼筋混凝土造,74年11月28日,五層,
RPVOMLTJRHGGFCA68DA,36,35.35,見使用執照,鋼筋混凝土造,74年11月28日,五層,地下層
RPOQMLTJRHGGFCA18DA,17,48.27,商業用,鋼骨鋼筋混凝土造,93年2月27日,七層,六層 陽台
RPOQMLTJRHGGFCA18DA,17,11.94,共有部分,鋼骨鋼筋混凝土造,93年2月27日,七層,
RPOQMLTJRHGGFCA18DA,17,12.20,共有部分,鋼骨鋼筋混凝土造,93年2月27日,七層,
RPTPMLQJRHGGFCA28DA,22,26.91,商業用,鋼筋混凝土造,88年4月27日,十四層,八層 陽台
RPTPMLQJRHGGFCA28DA,22,9.78,共有部分,鋼筋混凝土造,88年4月27日,十四層,
RPPRMLKKRHGGFCA57DA,12,.03,商業用,鋼筋混凝土造,98年6月22日,十四層,一層
RPPRMLKKRHGGFCA57DA,12,.02,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPRMLKKRHGGFCA57DA,12,.40,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPRMLKKRHGGFCA57DA,12,11.17,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPRMLKKRHGGFCA57DA,12,12.66,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLOKQHGGFCA57DA,26,73.10,住家用,鋼筋混凝土造,84年11月16日,十六層,八層 陽台 花台
RPPOMLOKQHGGFCA57DA,26,12.08,共有部分,鋼筋混凝土造,84年11月16日,十六層,
RPSNMLOKRHGGFBA77DA,1,30.67,住家用,鋼筋混凝土造,109年7月28日,十二層,七層 陽台 雨遮
RPSNMLOKRHGGFBA77DA,1,19.89,本共有部分之項目有：汽車昇降機、大廳、管委會使用空間、昇降機、昇降機（供行動不便者使用）、梯廳、Ｂ安全梯（供行動不便者使用）、Ａ安全梯、騎樓、雨遮、消防水箱、水箱、防空避難室、電錶室、台電配電場所、Ｄ安全梯、Ｃ安全梯、排風管道、資訊機房、發電機室、電信機房、雨水機房、消防泵浦室及消防水箱等２４項,鋼筋混凝土造,109年7月28日,十二層,
RPWPMLTJRHGGFBA78DA,3,88.26,住家用,鋼筋混凝土造,107年4月26日,七層,六層 陽台 雨遮
RPWPMLTJRHGGFBA78DA,3,56.20,本共有部分之項目有梯廳、行動不便電梯、行動不便安全梯、走廊、通道、車道、汽車升降機、陽台、雨遮、倉儲式停車、防空避難室、汽車升降道、消防機械室、緊急發電機室、受電箱、台電配電場所、蓄水池、電信機房、無障礙電梯、梯間、安全梯、不銹鋼製消防水箱、消防水箱室、水表室、屋頂水箱、無障礙停車位及樓梯間等２７項,鋼筋混凝土造,107年4月26日,七層,
RPTNMLOKRHGGFBA87DA,1,30.58,住家用,鋼筋混凝土造,109年7月28日,十二層,八層 陽台 雨遮
RPTNMLOKRHGGFBA87DA,1,19.83,本共有部分之項目有：汽車昇降機、大廳、管委會使用空間、昇降機、昇降機（供行動不便者使用）、梯廳、Ｂ安全梯（供行動不便者使用）、Ａ安全梯、騎樓、雨遮、消防水箱、水箱、防空避難室、電錶室、台電配電場所、Ｄ安全梯、Ｃ安全梯、排風管道、資訊機房、發電機室、電信機房、雨水機房、消防泵浦室及消防水箱等２４項,鋼筋混凝土造,109年7月28日,十二層,
RPPOMLKKRHGGFBA17DA,10,73.26,住家用,鋼筋混凝土造,101年1月19日,十五層,五層
RPPOMLKKRHGGFBA17DA,10,26.48,本共有部分之項目有：梯廳、停車空間、陽台、機車升降機、門廳、管委會空間、發電機房、台電配電室、受電箱、電信機室、防空避難室兼停車空間、消防水池、消防泵浦室、水箱（Ａ）、水箱（Ｂ）等１５項,鋼筋混凝土造,101年1月19日,十五層,
RPPOMLKKRHGGFBA17DA,10,21.64,本共有部分之項目有：電樓梯間、水箱、電梯機房等３項,鋼筋混凝土造,101年1月19日,十五層,
RPPOMLKKRHGGFBA17DA,10,15.83,本共有部分之項目有：汽車升降機、陽台、停車空間等３項,鋼筋混凝土造,101年1月19日,十五層,
RPSOMLKKRHGGFBA47DA,54,63.95,住商用,加強磚造,56年11月21日,四層,一層 二層 三層 四層 陽台 平台 騎樓
RPRNMLRJRHGGFBA87DA,39,24.92,辦公室,鋼筋混凝土造,71年10月18日,八層,五層 陽台
RPPOMLOKRHGGFBA57DA,39,23.71,住家用,鋼筋混凝土造,71年9月8日,十一層,八層 陽台
RPRNMLRJRHGGFBA87DA,39,10.26,共有部分,鋼筋混凝土造,71年10月18日,八層,
RPPOMLOKRHGGFBA57DA,39,17.26,住家用,鋼筋混凝土造,71年9月8日,十一層,八層
RPPOMLOKRHGGFBA57DA,39,4.22,共有部分,鋼筋混凝土造,71年9月8日,十一層,
RPPOMLOKRHGGFBA57DA,39,3.77,共有部分,鋼筋混凝土造,71年9月8日,十一層,
RPPOMLOKRHGGFBA57DA,39,4.63,共有部分,鋼筋混凝土造,71年9月8日,十一層,
RPPOMLOKRHGGFBA57DA,39,1.30,共有部分,鋼筋混凝土造,71年9月8日,十一層,
RPPOMLSKQHGGFBA87DA,44,210.60,商業用,鋼筋混凝土造,66年8月3日,十一層,七層 陽台
RPPOMLSKQHGGFBA87DA,44,33.00,共有部分,鋼筋混凝土造,66年8月3日,十一層,
RPUNMLPKPHGGFBA87DA,2,1.91,一般零售業甲組（不含日用百貨業）,鋼骨造,108年7月23日,二十二層,一層 二層
RPUNMLPKPHGGFBA87DA,2,96.63,住家用,鋼骨造,108年7月23日,二十二層,九層 陽台 雨遮
RPUNMLPKPHGGFBA87DA,2,.78,本共有部分之項目有騎樓、警衛室、Ｂ２樓梯安全梯、１５人份昇降機供行動不便者使用之電梯、梯廳兼排煙室、１５人份緊急昇降機、Ｂ１樓梯特別安全梯、防災中心、管委會使用空間、梯廳、Ａ１樓梯特別安全梯、１７人份緊急昇降機、１７人份昇降機供行動不便者使用之電梯、Ａ２樓梯特別安全梯、排煙室、停車空間、生活水箱、消防水箱、水箱室、排風機房、防空避難室兼停車空間、台電配電室、資源回收空間、消防泵浦室、電錶室、受電箱室、機房（供電信使用）、發電機室、儲油槽室及機電設備空間等３０項,鋼骨造,108年7月23日,二十二層,
RPUNMLPKPHGGFBA87DA,2,74.09,本共有部分之項目有騎樓、警衛室、Ｂ２樓梯安全梯、１５人份昇降機供行動不便者使用之電梯、梯廳兼排煙室、１５人份緊急昇降機、Ｂ１樓梯特別安全梯、防災中心、管委會使用空間、梯廳、Ａ１樓梯特別安全梯、１７人份緊急昇降機、１７人份昇降機供行動不便者使用之電梯、Ａ２樓梯特別安全梯、排煙室、停車空間、生活水箱、消防水箱、水箱室、排風機房、防空避難室兼停車空間、台電配電室、資源回收空間、消防泵浦室、電錶室、受電箱室、機房（供電信使用）、發電機室、儲油槽室及機電設備空間等３０項,鋼骨造,108年7月23日,二十二層,
RPPNMLNJRHGGFAA17DA,40,317.55,住家用,鋼筋混凝土造,70年12月26日,三層,一層 二層 三層 陽台 平台 防空避難室 屋頂突出物 停車場 停車場 地下層
RPROMLKKRHGGFAA27DA,28,40.28,見使用執照,鋼筋混凝土造,82年8月13日,十二層,地下一層 地下二層 地下三層 地下四層
RPRQMLKKRHGGFAA47DA,54,95.10,住家用,加強磚造,56年11月30日,四層,二層
RPXNMLRJRHGGFAA38DA,3,33.52,集合住宅,鋼筋混凝土造,107年8月16日,十二層,五層 陽台
RPXNMLRJRHGGFAA38DA,3,25.35,共有部分，本共有部分之項目有騎樓、梯廳、汽車等待空間、無障礙樓梯、無障礙電梯、雨遮、陽台、樓梯間、電梯機房、自來水箱、消防水箱、消防泵浦室、台電配電場所、管委會使用空間、無障礙坡道、發電機室、機械室（電信機房）、防空避難室兼停車空間、機車車道、車道、ＦＲＰ水箱、消防水池、停車空間（全自動機械停車）等２３項,鋼筋混凝土造,107年8月16日,十二層,
RPQNMLLMQHGGFAA27DA,1,61.16,集合住宅,鋼筋混凝土造,109年4月30日,二十六層,二十五層 陽台 雨遮
RPQNMLLMQHGGFAA27DA,1,.05,集合住宅,鋼筋混凝土造,109年4月30日,二十六層,二層 陽台
RPQNMLLMQHGGFAA27DA,1,27.92,共有部分，本共有部分之項目有門廳、梯廳、管委會空間、陽台、管理員室、排煙室、緊急昇降機兼無障礙昇降機、無障礙樓梯、特別安全梯、雨遮、消防中繼水箱、水錶機房、特別安全梯兼行動不便梯、門廊、電梯機房、台電配電場所、防空避難室兼停車空間、水箱Ａ、防災中心、排風機房、噴灌機房、垃圾儲藏室、水箱Ｂ、排氣管道間、地下室排氣管道間、電信室、機電設備室、緊急發電機室、進風管道、水箱Ｃ、機車停車空間、蓄水池、消防中繼機房、雨水回收機房、消防泵浦室等３５項,鋼筋混凝土造,109年4月30日,二十六層,
RPQNMLLMQHGGFAA27DA,1,.02,共有部分，本共有部分之項目有門廳、梯廳、管委會空間、陽台、管理員室、排煙室、緊急昇降機兼無障礙昇降機、無障礙樓梯、特別安全梯、雨遮、消防中繼水箱、水錶機房、特別安全梯兼行動不便梯、門廊、電梯機房、台電配電場所、防空避難室兼停車空間、水箱Ａ、防災中心、排風機房、噴灌機房、垃圾儲藏室、水箱Ｂ、排氣管道間、地下室排氣管道間、電信室、機電設備室、緊急發電機室、進風管道、水箱Ｃ、機車停車空間、蓄水池、消防中繼機房、雨水回收機房、消防泵浦室等３５項,鋼筋混凝土造,109年4月30日,二十六層,
RPQNMLLMQHGGFAA27DA,1,32.99,共有部分，本共有部分之項目有停車空間等１項,鋼筋混凝土造,109年4月30日,二十六層,
RPPOMLNLQHGGFAA37DA,24,52.76,商業用,鋼筋混凝土造,86年2月17日,六層,一層 陽台
RPPOMLNLQHGGFAA37DA,24,5.91,共有部分,鋼筋混凝土造,86年2月17日,六層,
RPPOMLNLQHGGFAA37DA,24,3.78,共有部分,鋼筋混凝土造,86年2月17日,六層,
RPWNMLQLQHGGFAA28DA,25,57.79,住家用,鋼筋混凝土造,85年9月25日,十七層,八層 陽台 花台
RPWNMLQLQHGGFAA28DA,25,11.79,見使用執照,鋼筋混凝土造,85年9月25日,十七層,
RPWNMLQLQHGGFAA28DA,25,20.08,見使用執照,鋼筋混凝土造,85年9月25日,十七層,
RPTNMLNKRHGGFAA67DA,20,.01,共有部分,鋼筋混凝土造,90年5月3日,十四層,
RPTNMLNKRHGGFAA67DA,20,53.32,停車空間,鋼筋混凝土造,90年5月3日,十四層,地下一層
RPTNMLNKRHGGFAA67DA,20,3.58,見使用執照,鋼筋混凝土造,90年5月3日,十四層,
RPROMLTKQHGGFBA18DA,5,19.59,住家用,鋼筋混凝土造,105年7月1日,十三層,四層 陽台
RPROMLTKQHGGFBA18DA,5,14.56,本共有部分之項目有騎樓、梯廳、行動不便者昇降機、樓梯間、甲安全梯、乙安全梯、機車昇降機、多層循環式機械停車設備兼機車車道、雨遮、陽台、水錶室、發電機室、發電機室進風管道、發電機室排風管道、消防泵浦室、機房（供電信使用）、機車車道、台電配電室、防空避難室兼停車空間、消防池、受電室、門廳及水箱等２３項,鋼筋混凝土造,105年7月1日,十三層,
RPQOMLNKQHGGFBA47DA,41,178.91,,鋼筋混凝土造,69年11月5日,七層,六層 陽台
RPTOMLOJQHGGFBA77DA,27,68.14,住家用,鋼筋混凝土造,83年9月26日,五層,三層 陽台 花台
RPTOMLOJQHGGFBA77DA,27,3.55,共有部分,鋼筋混凝土造,83年9月26日,五層,
RPROMLNJRHGGFBA57DA,62,41.40,住家用,磚造,48年5月10日,一層,一層
RPTPMLNJRHGGFBA87DA,9,123.01,住家用,鋼筋混凝土造,101年9月13日,七層,三層 陽台 雨遮
RPTPMLNJRHGGFBA87DA,9,60.06,共有部分包括：「防空避難室兼停車空間、停車空間、行動不便者電梯、安全梯Ａ、安全梯Ｂ、緊急發電機室、消防幫浦室、水箱、安全梯、電信機房、台電配電室、梯廳、雨遮、樓梯間、電梯機房、排風、進氣等１７項」。,鋼筋混凝土造,101年9月13日,七層,
RPTPMLNJRHGGFBA87DA,9,40.74,共有部分包括：「防空避難室兼停車空間、停車空間、車道、停車位等共４項」。,鋼筋混凝土造,101年9月13日,七層,
RPSOMLNJRHGGFBA67DA,65,43.65,住家用,土磚石混合造,45年12月23日,一層,一層
RPVNMLMJRHGGFDA08EA,1,29.18,集合住宅,鋼骨造,110年1月19日,二十一層,十五層 雨遮
RPVNMLMJRHGGFDA08EA,1,12.21,本共有部分項目計有：管理委員會使用空間、梯廳、梯廳（排煙室）、門廳、緊急昇降機、行動不便電梯、特別安全梯、一般安全梯、戶外安全梯、迴轉空間、儲藏室、進氣管道、發電機排風管道、排煙管道、進風管道、排煙室、水表室、陽台、樓梯間（排煙室）、樓梯間、消防水箱、水箱、機房、防空避難室兼停車空間、管理員室、走道、停車場排氣管道、室內排煙管道、發電機進風管道、發電機排風管道、機電設備空間（垃圾貯存空間）、法定裝卸位、台電配電場所、機電設備空間（發電機房）、機電設備空間（消防中繼機房）、機電設備空間、消防水池、機電設備空間（Ａ棟小公）、機電設備空間（Ｂ棟小公）、機電設備空間（Ｃ棟小公）、（Ａ棟）清水池（一）、（Ｂ棟）清水池（二）、（Ｃ棟）清水池（一）、（Ａ棟）清水池（二）、（Ａ棟）清水池（三）、（Ｃ棟）清水池（二）、機電設備空間（雨水機房）、停車空間、機電設備空間（消防幫浦室）、機電設備空間（供電信使用）等共計五十項。,鋼骨造,110年1月19日,二十一層,
RPQNMLQKQHGGFBA67DA,33,42.64,住家用,鋼筋混凝土造,78年1月12日,十層,七層 陽台
RPQNMLQKQHGGFBA67DA,33,6.19,共有部分,鋼筋混凝土造,78年1月12日,十層,
RPWNMLMJRHGGFDA18EA,1,83.32,集合住宅,鋼骨造,110年1月19日,二十一層,四層 陽台 雨遮
RPWNMLMJRHGGFDA18EA,1,37.71,停車空間,鋼骨造,110年1月19日,二十一層,地下五層 地下六層
RPWNMLMJRHGGFDA18EA,1,32.04,本共有部分項目計有：停車空間共計一項。,鋼骨造,110年1月19日,二十一層,
RPWNMLMJRHGGFDA18EA,1,34.97,本共有部分項目計有：管理委員會使用空間、梯廳、梯廳（排煙室）、門廳、緊急昇降機、行動不便電梯、特別安全梯、一般安全梯、戶外安全梯、迴轉空間、儲藏室、進氣管道、發電機排風管道、排煙管道、進風管道、排煙室、水表室、陽台、樓梯間（排煙室）、樓梯間、消防水箱、水箱、機房、防空避難室兼停車空間、管理員室、走道、停車場排氣管道、室內排煙管道、發電機進風管道、發電機排風管道、機電設備空間（垃圾貯存空間）、法定裝卸位、台電配電場所、機電設備空間（發電機房）、機電設備空間（消防中繼機房）、機電設備空間、消防水池、機電設備空間（Ａ棟小公）、機電設備空間（Ｂ棟小公）、機電設備空間（Ｃ棟小公）、（Ａ棟）清水池（一）、（Ｂ棟）清水池（二）、（Ｃ棟）清水池（一）、（Ａ棟）清水池（二）、（Ａ棟）清水池（三）、（Ｃ棟）清水池（二）、機電設備空間（雨水機房）、停車空間、機電設備空間（消防幫浦室）、機電設備空間（供電信使用）等共計五十項。,鋼骨造,110年1月19日,二十一層,
RPWNMLMJRHGGFDA18EA,1,2.37,本共有部分項目計有：管理委員會使用空間、梯廳、梯廳（排煙室）、門廳、緊急昇降機、行動不便電梯、特別安全梯、一般安全梯、戶外安全梯、迴轉空間、儲藏室、進氣管道、發電機排風管道、排煙管道、進風管道、排煙室、水表室、陽台、樓梯間（排煙室）、樓梯間、消防水箱、水箱、機房、防空避難室兼停車空間、管理員室、走道、停車場排氣管道、室內排煙管道、發電機進風管道、發電機排風管道、機電設備空間（垃圾貯存空間）、法定裝卸位、台電配電場所、機電設備空間（發電機房）、機電設備空間（消防中繼機房）、機電設備空間、消防水池、機電設備空間（Ａ棟小公）、機電設備空間（Ｂ棟小公）、機電設備空間（Ｃ棟小公）、（Ａ棟）清水池（一）、（Ｂ棟）清水池（二）、（Ｃ棟）清水池（一）、（Ａ棟）清水池（二）、（Ａ棟）清水池（三）、（Ｃ棟）清水池（二）、機電設備空間（雨水機房）、停車空間、機電設備空間（消防幫浦室）、機電設備空間（供電信使用）等共計五十項。,鋼骨造,110年1月19日,二十一層,
RPOOMLKKRHGGFAA96DA,3,67.65,集合住宅,鋼筋混凝土造,107年11月22日,十二層,八層 陽台 雨遮
RPXNMLKKRHGGFBA87DA,2,61.89,住家用,鋼筋混凝土造,108年3月4日,十八層,十五層 陽台 雨遮
RPOOMLKKRHGGFAA96DA,3,27.23,共有部分，本共有部分之項目有管委會空間、外廊、陽台、梯廳、一般安全梯（無障礙樓梯）、供行動不便者使用昇降機、甲梯、丙梯、一般安全梯、乙梯、雨遮、儲藏室、樓梯間、機械室、水箱、消防水箱、台電配電場所、垃圾儲藏室、緊急發電機房、電信室、消防泵浦室、雨水回收機房等２２項,鋼筋混凝土造,107年11月22日,十二層,
RPXNMLKKRHGGFBA87DA,2,25.25,本共有部分之項目有直通樓梯、電梯機房、中繼消防機房、消防水箱、水箱、機房、梯廳、特別安全梯、緊急昇降機、排煙室、梯廳兼排煙室、排氣、進氣、陽台、管委會空間、管委會空間（一）、管委會空間（二）、管委會空間（三）、管委會空間（四）、管委會空間（五）、管委會空間（六）、廚房、供行動不便者使用之昇降機、防災中心、高層建築緩衝空間、車道、地下室進氣、台電配電場所、受電箱、發電機進氣、發電機排氣、緊急發電機室、一般安全梯、防空避難室兼停車空間、地下室排氣、台電管道間、機房（供昇降機使用）、機械室、中繼連結泵浦室、停車空間、垃報暫存區、機房（供電信使用）、雨水眝集滯洪池、廢水池、消防蓄水池、污水坑、雨水回收池、雨水回收機房、１５人份昇降機、１７人份昇降機、１５人份電梯、供行動不便者使用之安全梯等５２項。,鋼筋混凝土造,108年3月4日,十八層,
RPOOMLKKRHGGFAA96DA,3,6.90,共有部分，本共有部分之項目有防空避難室兼停車空間、機車停車空間、停車空間等３項,鋼筋混凝土造,107年11月22日,十二層,
RPXNMLKKRHGGFBA87DA,2,6.33,本共有部分之項目有１１人份電梯、梯廳、走道等３項,鋼筋混凝土造,108年3月4日,十八層,
RPVNMLTJRHGGFBA48DA,4,35.85,本共有部分之項目有車道、陽台、屋簷、停車空間、防空避難室兼停車空間、台電配電室（Ａ）、台電配電室（Ｂ）、垃圾儲藏室、緊急發電室、電信室、進風機房、地下室排風管道、機電設備空間（排風機房）、管理員室、停獎專用梯廳、機電設備空間（１）～（９）、電梯機坑、行動不便電梯、梯間（Ａ棟）、梯間（Ｂ棟）、Ｂ３梯一般安全梯、梯間（Ｃ棟）、Ｃ３梯一般安全梯、地下室進風管道、梯廳、水箱（Ａ棟）、水箱（Ｂ棟）、水箱（Ｃ棟）、消防泵浦室及雨水回收池等３０項。,鋼筋混凝土造,106年7月26日,十五層,
RPWNMLKLQHGGFCA87DA,45,61.48,住家用,鋼筋混凝土造,65年6月5日,七層,二層 陽台
RPWNMLKLQHGGFCA87DA,45,10.86,共有部分,鋼筋混凝土造,65年6月5日,七層,
RPQQMLTKQHGGFCA38DA,9,197.00,住家用,鋼骨鋼筋混凝土造,101年12月26日,十八層,五層 陽台 雨遮
RPQQMLTKQHGGFCA38DA,9,131.30,本共有部分之項目有：Ａ樓梯、Ｂ樓梯、梯廳排煙室、緊急昇降機兼行動不便者電梯、客梯、空調、給水、排水、消防、電氣、進風、弱電、管委會使用空間、管委會使用空間（宅配室）、管委會使用空間（廚藝教室）、管委會使用空間（視聽室）、管委會使用空間（信箱室）、大廳、管委會使用空間（警衛室）、行動不便昇降機、腳踏車停放區、雨遮、特別安全梯Ａ、特別安全梯Ｂ、機電設備空間、機電設備空間（中繼水箱）、機電設備空間（機房）、機電設備空間（戶外照明控制機房）、機電設備空間（洗窗機設備機房）、機電設備空間（自來水水箱）、電梯機房、消防水箱、排煙設備機房、安全梯Ａ、機車停車空間、機電設備空間（排氣機房）、機電設備空間（進氣機房）、排氣管道、進氣管道、錶箱室、受電箱、台電配電室、汽車車道、安全梯Ｃ、電氣管道、給水管道、消防管道、洗手間、機電設備空間（防災中心）、ＦＲＰ消防水箱、防空避難室兼停車空間、機電設備空間（景觀設備空間）、機電設備空間（垃圾回收儲藏室）、機電設備空間（垃圾處理室）、機電設備空間（低溫冷藏處理室）、停車空間、水箱、機電設備空間（進風兼雨水回收機房）、機電設備空間（消防泵浦室）等５９項。,鋼骨鋼筋混凝土造,101年12月26日,十八層,
RPRQMLOLQHGGFBA97DA,16,45.55,一般零售業乙組,鋼筋混凝土造,95年1月26日,十一層,一層
RPRQMLOLQHGGFBA97DA,16,7.42,共有部分,鋼筋混凝土造,95年1月26日,十一層,
RPRQMLOLQHGGFBA97DA,16,16.04,共有部分,鋼筋混凝土造,95年1月26日,十一層,
RPPOMLQLQHGGFCA87DA,12,.01,商業用,鋼筋混凝土造,98年6月22日,十四層,一層
RPPOMLQLQHGGFCA87DA,12,33.51,商業用,鋼筋混凝土造,98年6月22日,十四層,九層 陽台 雨遮
RPPOMLQLQHGGFCA87DA,12,.01,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,6.77,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,3.32,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,8.50,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,.20,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,8.08,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,5.58,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPOMLQLQHGGFCA87DA,12,6.33,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPTNMLLKRHGGFCA67DA,37,104.06,住家用,鋼筋混凝土造,74年1月25日,五層,四層 陽台 花台
RPTNMLLKRHGGFCA67DA,37,13.83,共有部分,鋼筋混凝土造,74年1月25日,五層,
