編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOQMLQJRHGGFGF78DA,坡道平面,0,39.53,地下一樓
RPOQMLQJRHGGFGF78DA,坡道平面,0,39.53,地下一樓
RPUPMLKKRHGGFGF88EA,坡道機械,1250000,22.54,地下二樓
RPVPMLKKRHGGFGF98EA,坡道機械,950000,22.54,地下三樓
RPWNMLLKRHGGFEF78EA,坡道平面,1300000,28.14,地下三樓
RPRNMLLKRHGGFHF58EA,坡道平面,1700000,46.58,地下三樓
RPQQMLLKRHGGFHF78EA,坡道機械,0,,地下二樓
RPORMLLKRHGGFHF68EA,坡道平面,0,28.31,地下二樓
RPRNMLNKRHGGFHF78EA,坡道平面,2500000,42.60,地下一樓
RPORMLSJRHGGFEF98EA,坡道機械,0,10.74,地下五樓含以下
RPPNMLNKRHGGFEF28EA,坡道機械,0,,地下三樓
RPTOMLRJRHGGFEF09EA,坡道平面,0,,地下二樓
RPWNMLLKRHGGFCF58EA,坡道平面,1050000,34.73,地下二樓
RPQPMLLKRHGGFBF08EA,坡道平面,2000000,26.52,地下三樓
RPPNMLOKRHGGFCF18EA,坡道平面,1283750,57.85,地下三樓
RPPNMLOKRHGGFCF18EA,坡道平面,1283750,57.85,地下三樓
RPPNMLOKRHGGFCF18EA,坡道平面,1283750,57.85,地下三樓
RPSNMLLKRHGGFBF08EA,坡道機械,0,29.78,地下四樓
RPRPMLOKRHGGFBF48EA,坡道平面,1500000,,地下一樓
RPROMLLKRHGGFAF97EA,坡道平面,2300000,28.60,地下三樓
RPVOMLKKRHGGFIF98DA,坡道平面,0,17.95,地下二樓
RPUOMLNKRHGGFHF09DA,坡道平面,0,46.58,地下四樓
RPRPMLNKRHGGFHF88DA,坡道平面,2500000,41.20,地下二樓
RPPOMLLKQHGGFIF38DA,坡道平面,0,15.18,地下一樓
RPUPMLKKNHGGFHF48DA,坡道平面,0,34.58,地下二樓
RPUPMLKKNHGGFHF48DA,坡道平面,0,34.58,地下二樓
RPPPMLNKRHGGFGF58DA,升降機械,0,,地下一樓
RPVOMLOKRHGGFGF56DA,坡道平面,1950000,36.08,地下二樓
RPRPMLKKRHGGFGF48DA,坡道平面,0,,地下二樓
RPVNMLOKRHGGFEF98EA,坡道平面,0,29.20,地下二樓
RPOOMLOKRHGGFEF38EA,坡道平面,1300000,31.45,地下三樓
RPUPMLOKRHGGFEF98DA,坡道平面,1200000,20.74,地下二樓
RPUPMLOKRHGGFEF98DA,坡道平面,1300000,21.77,地下二樓
RPUOMLNKRHGGFEF78DA,坡道平面,1650000,42.10,地下二樓
RPSOMLNKRHGGFEF58DA,坡道平面,1550000,42.10,地下三樓
RPXPMLRLQHGGFEF96DA,坡道平面,0,30.84,地下五樓含以下
RPXPMLRLQHGGFEF96DA,坡道平面,0,30.72,地下五樓含以下
RPVOMLMJRHGGFEF68DA,坡道平面,0,17.73,地下三樓
RPROMLOKRHGGFDF48DA,坡道平面,0,44.88,地下五樓含以下
RPWOMLNKRHGGFEF98DA,坡道平面,1650000,42.10,地下二樓
RPRPMLNKQHGGFEF48DA,坡道平面,1000000,27.39,地下四樓
RPVPMLKKRHGGFEF68DA,坡道平面,0,21.00,地下二樓
RPWNMLKKRHGGFDF48DA,坡道機械,0,,地下四樓
RPXNMLNKRHGGFIF76DA,坡道平面,0,46.15,地下二樓
RPVNMLKKRHGGFDF38DA,坡道機械,0,,地下四樓
RPTNMLKKRHGGFDF18DA,坡道機械,0,21.34,地下四樓
RPTOMLKKRHGGFDF28DA,坡道平面,0,,地下一樓
RPXPMLTJRHGGFDF96DA,坡道平面,1500000,36.95,地下一樓
RPROMLSJRHGGFDF78DA,坡道機械,0,,地下一樓
RPVNMLOKRHGGFCF68DA,一樓平面,0,,一樓
RPROMLOKRHGGFCF38DA,一樓平面,0,,一樓
RPWOMLLKRHGGFCF58DA,坡道平面,0,21.28,地下四樓
RPVNMLNKRHGGFCF58DA,升降平面,0,67.65,地下一樓
RPWNMLKMQHGGFCF48DA,坡道平面,0,38.09,地下二樓
RPVNMLOKRHGGFBF58DA,坡道平面,0,,地下一樓
RPOQMLNJQHGGFCF97DA,坡道平面,0,37.25,地下一樓
RPOQMLNJQHGGFCF97DA,坡道平面,0,37.25,地下四樓
RPVNMLKMQHGGFCF38DA,坡道機械,0,,地下二樓
RPVNMLKMQHGGFCF38DA,坡道機械,0,,地下二樓
RPUOMLKLQHGGFCF28DA,坡道平面,0,30.49,地下一樓
RPUOMLKLQHGGFCF28DA,坡道平面,0,30.49,地下一樓
RPVOMLKLQHGGFCF38DA,坡道平面,1700000,30.49,地下一樓
RPPNMLSJQHGGFCF28DA,坡道平面,1600000,43.74,地下二樓
RPROMLKLQHGGFCF97DA,塔式車位,0,14.14,
RPPNMLOKRHGGFDF18DA,坡道平面,1000000,,地下三樓
RPRPMLPLQHGGFCF58DA,坡道平面,1600000,43.74,地下一樓
RPRRNLNJQHGGFCF48DA,坡道平面,2700000,37.25,地下一樓
RPVPMLKKRHGGFBF38DA,坡道平面,0,,地下三樓
RPVPMLLKRHGGFBF48DA,坡道平面,0,26.58,地下二樓
RPVPMLLKRHGGFBF48DA,坡道平面,0,26.58,地下二樓
RPRPMLNKRHGGFBF28DA,坡道平面,1950000,24.99,地下一樓
RPRPMLNKRHGGFBF28DA,坡道平面,1950000,24.99,地下一樓
RPRPMLNKRHGGFBF28DA,坡道平面,1950000,24.99,地下一樓
SPRPMLNKRHGGFBF38DA,坡道平面,1600000,24.99,地下三樓
SPRPMLNKRHGGFBF38DA,坡道平面,1600000,24.99,地下三樓
TPRPMLNKRHGGFBF48DA,坡道平面,1600000,24.99,地下三樓
TPRPMLNKRHGGFBF48DA,坡道平面,1600000,24.99,地下三樓
RPPPMLQJRHGGFBF28DA,坡道平面,2600000,35.64,地下二樓
UPRPMLNKRHGGFBF58DA,坡道平面,1600000,24.99,地下三樓
UPRPMLNKRHGGFBF58DA,坡道平面,1600000,24.99,地下三樓
RPWOMLPLQHGGFCF98DA,坡道平面,1700000,44.69,地下二樓
RPWNMLOJRHGGFBF58DA,坡道平面,0,26.75,地下三樓
RPOOMLTJRHGGFBF38DA,坡道平面,0,,地下一樓
RPQPMLPLQHGGFCF48DA,坡道平面,1600000,43.74,地下一樓
RPXOMLPLQHGGFCF09DA,坡道平面,1600000,43.74,地下一樓
RPOPMLPLQHGGFCF28DA,坡道平面,1600000,43.74,地下一樓
RPSNNLSJRHGGFBF68DA,坡道平面,1900000,28.24,地下三樓
RPUNNLSJRHGGFBF88DA,坡道平面,2050000,28.24,地下二樓
RPTNNLSJRHGGFBF78DA,坡道平面,2000000,28.24,地下二樓
RPOONLSJRHGGFBF38DA,坡道平面,1900000,28.24,地下三樓
RPVNMLNJRHGGFBF38DA,坡道平面,0,29.02,地下三樓
RPUWMLLMQHGGFBF56DA,坡道平面,0,,地下二樓
RPUWMLLMQHGGFBF56DA,坡道平面,0,,地下二樓
RPWNMLLJRHGGFBF28DA,坡道機械,1000000,27.05,地下三樓
RPSSMLLMQHGGFBF58DA,坡道機械,800000,24.60,地下二樓
RPUQMLKMQHGGFBF48DA,坡道平面,2000000,35.75,地下二樓
RPRNMLPKQHGGFBF18DA,坡道平面,1200000,26.56,地下四樓
RPXSMLQKQHGGFBF76DA,坡道平面,0,25.18,地下三樓
RPOTMLKKQHGGFBF97DA,坡道平面,1500000,16.49,地下一樓
RPXOMLRKQHGGFBF09DA,坡道平面,0,32.14,地下三樓
RPSNMLPJQHGGFBF18DA,坡道平面,1800000,30.56,地下三樓
RPUNMLLKRHGGFAF08DA,坡道平面,0,40.67,地下一樓
RPVPMLNKRHGGFAF58DA,坡道機械,750000,14.93,地下三樓
RPTRMLQJRHGGFAF78DA,坡道平面,2050000,26.73,地下四樓
RPURMLQJRHGGFAF88DA,坡道平面,2250000,26.73,地下四樓
RPURMLQJRHGGFAF88DA,坡道平面,2250000,26.73,地下四樓
RPTOMLRJRHGGFAF58DA,坡道平面,1820000,40.90,地下五樓含以下
RPXSMLRJRHGGFAF76DA,升降平面,0,,地下一樓
RPUOMLRJRHGGFAF68DA,坡道平面,1670000,40.90,地下五樓含以下
RPPPMLLJRHGGFAF67DA,升降機械,1500000,13.97,地下五樓含以下
RPVNMLNKQHGGFAF28DA,其他,1200000,17.72,地下三樓
RPSNMLNKQHGGFAF97DA,其他,1200000,17.72,地下三樓
RPVNMLMLPHGGFAF18DA,坡道平面,2200000,39.63,地下三樓
RPWNNLSJRHGGFBF09DA,坡道平面,1900000,28.24,地下三樓
RPVNNLSJRHGGFBF98DA,坡道平面,1900000,28.24,地下三樓
RPXNNLSJRHGGFBF56DA,坡道平面,2050000,28.24,地下二樓
RPTPMLLKQHGGFAF08DA,坡道平面,1650000,36.69,地下二樓
RPQQMLLKQHGGFAF87DA,坡道平面,1300000,36.69,地下五樓含以下
RPXOMLKMPHGGFAF38DA,坡道平面,2100000,36.45,地下一樓
RPSPMLRJRHGGFAF58DA,坡道平面,0,36.97,地下三樓
RPPOMLNKRHGGFAF87DA,坡道平面,2450000,31.52,地下一樓
RPORMLKMQHGGFAF87DA,坡道機械,0,18.00,地下三樓
RPTOMLTJRHGGFAF78DA,坡道平面,2000000,21.02,地下二樓
RPPTMLQKPHGGFBF58DA,坡道平面,0,41.89,地下四樓
RPPTMLQKPHGGFBF58DA,坡道平面,0,41.89,地下四樓
RPORMLNKRHGGFAF08DA,坡道平面,0,,地下一樓
RPVWMLNJQHGGFBF56DA,坡道平面,1650000,39.44,地下五樓含以下
RPWRMLNKRHGGFAF88DA,坡道平面,0,33.01,地下一樓
RPWPMLOKRHGGFAF78DA,坡道平面,2000000,41.68,地下一樓
RPXNMLMKQHGGFBF48DA,坡道平面,0,29.55,地下三樓
RPQPMLRKQHGGFBF48DA,坡道平面,0,,地下二樓
RPVNMLOKQHGGFBF48DA,坡道平面,0,30.30,地下三樓
RPUOMLKMQHGGFBF28DA,坡道平面,0,15.12,地下三樓
RPPSMLLJRHGGFBF08DA,坡道平面,2300000,47.58,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下二樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下三樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下三樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下三樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下三樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,34.08,地下三樓
RPPRMLRJRHGGFBF58DA,坡道平面,0,29.85,地下三樓
RPVUMLRJRHGGFBF86DA,坡道平面,2000000,40.48,地下四樓
RPUUMLRJRHGGFBF76DA,坡道平面,2000000,40.48,地下四樓
RPRRMLNKRHGGFBF48DA,升降平面,0,31.40,地下二樓
RPRRMLNKRHGGFBF48DA,升降平面,0,31.40,地下二樓
RPSRMLNKRHGGFBF58DA,升降平面,1150000,31.40,地下二樓
RPURMLNKRHGGFBF78DA,升降平面,1150000,31.40,地下二樓
RPTRMLNKRHGGFBF68DA,升降平面,1050000,30.74,地下二樓
RPVRMLNKRHGGFBF88DA,升降平面,1200000,31.40,地下一樓
RPOSMLNKRHGGFBF28DA,升降平面,1150000,31.40,地下二樓
RPWRMLNKRHGGFBF98DA,升降平面,1200000,31.40,地下一樓
RPTSMLNKRHGGFBF78DA,升降平面,1150000,31.40,地下二樓
RPUSMLNKRHGGFBF88DA,升降平面,1150000,30.74,地下一樓
RPOTMLNKRHGGFBF38DA,升降平面,1300000,31.40,地下一樓
RPQTMLNKRHGGFBF58DA,升降平面,1200000,30.74,地下一樓
RPWSMLNKRHGGFBF09DA,升降平面,1200000,31.40,地下一樓
RPQNMLNKRHGGFBF97DA,一樓平面,0,,一樓
RPPNMLLKRHGGFBF67DA,坡道平面,0,32.31,地下四樓
RPRNMLNKRHGGFBF08DA,坡道平面,0,26.86,地下一樓
RPOOMLPJQHGGFCF97DA,一樓平面,1800000,24.33,一樓
RPSNMLNKRHGGFBF18DA,坡道平面,0,34.08,地下三樓
RPSNMLNKRHGGFBF18DA,坡道平面,0,34.08,地下三樓
RPPPMLNKRHGGFBF08DA,坡道平面,0,27.79,地下一樓
RPVNMLQJRHGGFCF78DA,坡道平面,0,23.77,地下一樓
RPOOMLLKRHGGFCF77DA,塔式車位,0,16.19,
RPXNMLTKQHGGFDF76DA,坡道平面,0,39.14,地下三樓
RPRPMLQJRHGGFDF68DA,坡道平面,0,,地下一樓
RPROMLTJRHGGFDF88DA,坡道平面,0,,地下一樓
RPTOMLLKRHGGFDF38DA,坡道平面,0,48.18,地下一樓
RPROMLNKRHGGFDF38DA,坡道平面,1600000,34.88,地下一樓
RPTOMLNKRHGGFDF58DA,坡道平面,1000000,,地下一樓
RPUNMLKKRHGGFDF28DA,坡道機械,0,21.34,地下四樓
RPPPMLOKRHGGFDF38DA,坡道平面,1250000,37.80,地下一樓
RPOOMLOKRHGGFDF18DA,坡道平面,0,,地下一樓
RPWPMLOKRHGGFDF09DA,坡道機械,1800000,16.90,地下三樓
RPORMLKMQHGGFEF28DA,坡道平面,0,26.15,地下二樓
RPWPMLPLQHGGFEF66DA,坡道平面,0,46.31,地下二樓
RPXOMLNKRHGGFEF09DA,坡道平面,0,30.10,地下二樓
RPRPMLNKRHGGFEF58DA,坡道平面,0,29.82,地下三樓
RPVPMLOKRHGGFEF09DA,坡道機械,0,,地下三樓
RPRTMLOKRHGGFEF09DA,坡道平面,0,28.17,地下二樓
RPOQMLNKRHGGFGF58DA,坡道平面,0,43.33,地下二樓
RPSNMLOLQHGGFHF88DA,坡道平面,2200000,43.77,地下五樓含以下
RPTQMLPLQHGGFHF76DA,坡道平面,0,,地下二樓
RPQPMLRLQHGGFHF56DA,坡道平面,0,29.44,地下二樓
RPUQMLOKRHGGFHF76DA,升降機械,0,20.35,地下一樓
RPWQMLNKRHGGFHF86DA,坡道平面,0,40.62,地下二樓
RPWQMLNKRHGGFHF86DA,坡道平面,0,40.62,地下四樓
RPXQMLLKRHGGFHF76DA,坡道平面,2300000,31.63,二樓含以上
RPUNMLRKQHGGFIF76DA,坡道平面,0,40.09,地下二樓
RPUNMLRKQHGGFIF76DA,坡道平面,0,40.09,地下二樓
RPQNMLKKRHGGFIF38DA,坡道平面,0,24.47,地下二樓
RPROMLLKRHGGFIF68DA,坡道平面,0,30.79,地下二樓
RPWQMLOKRHGGFAF98EA,坡道平面,0,39.17,地下四樓
RPWNMLNKRHGGFAF58EA,坡道平面,2200000,36.45,地下二樓
RPXPMLPKRHGGFGF96DA,坡道機械,0,11.09,地下一樓
RPXPMLPKRHGGFGF96DA,坡道機械,0,11.09,地下一樓
RPUPMLOKRHGGFBF78EA,坡道平面,1600000,28.71,地下二樓
RPUPMLOKRHGGFBF78EA,坡道平面,1600000,28.71,地下二樓
RPSNMLOKRHGGFIF98DA,坡道平面,1270000,49.88,地下一樓
RPRNMLOKRHGGFIF88DA,坡道平面,1070000,49.88,地下三樓
RPRPMLOKRHGGFIF09DA,坡道平面,0,22.70,地下一樓
RPWOMLOKRHGGFCF98EA,坡道機械,1600000,20.23,地下一樓
RPVPMLOKRHGGFBF88EA,坡道平面,1800000,25.20,地下二樓
RPSOMLPKRHGGFBF58EA,坡道平面,1500000,,地下二樓
RPQOMLPKRHGGFBF38EA,坡道平面,1500000,,地下二樓
RPXOMLOKRHGGFCF09EA,坡道平面,0,,地下四樓
RPQNMLOKRHGGFCF28EA,坡道平面,1283750,57.85,地下三樓
RPQNMLOKRHGGFCF28EA,坡道平面,1283750,57.85,地下三樓
RPQNMLNKRHGGFAF97EA,坡道平面,2000000,29.57,地下二樓
RPTNMLPKRHGGFEF88EA,坡道平面,0,31.27,地下三樓
RPOQMLPKRHGGFBF38EA,升降機械,1000000,13.70,地下二樓
RPWOMLPKRHGGFBF98EA,坡道平面,0,15.25,地下二樓
RPXNMLOKRHGGFEF56EA,坡道平面,1200000,26.45,地下二樓
RPTOMLPKRHGGFDF88EA,坡道平面,1800000,27.87,地下一樓
RPVOMLOKRHGGFDF98EA,坡道平面,1600000,42.91,地下二樓
RPXNMLPKRHGGFEF66EA,坡道平面,1300000,28.17,地下一樓
RPXNMLPKRHGGFEF66EA,坡道平面,1300000,28.17,地下一樓
RPQQMLPKRHGGFEF88EA,坡道平面,0,36.84,地下四樓
RPQNMLOKRHGGFGF68EA,升降平面,0,89.52,地下二樓
RPPOMLOKRHGGFHF78EA,坡道平面,2300000,44.27,地下二樓
RPPNMLOKRHGGFBF08EA,升降機械,0,19.22,地下三樓
RPQPMLOKRHGGFBF38EA,坡道平面,2000000,36.01,地下二樓
RPRQMLNKRHGGFBF48EA,坡道平面,0,31.90,地下二樓
RPTPMLOKRHGGFHF66EA,坡道平面,0,,地下三樓
RPRQMLNKRHGGFBF48EA,坡道平面,0,31.90,地下二樓
RPQQMLOKRHGGFHF09EA,坡道平面,2500000,,地下三樓
RPVQMLPKRHGGFBF09EA,坡道平面,2000000,13.60,地下三樓
RPPOMLPKRHGGFHF88EA,坡道平面,0,,地下一樓
RPSOMLPKRHGGFHF56EA,坡道平面,2800000,39.27,地下二樓
RPTOMLPKRHGGFHF66EA,坡道平面,0,24.62,地下四樓
RPOQMLPKRHGGFHF98EA,坡道平面,1800000,29.80,地下一樓
RPUNMLPKRHGGFHF66EA,坡道平面,2500000,32.67,地下三樓
RPQOMLOKRHGGFGF78EA,坡道平面,2000000,35.01,地下一樓
RPPNMLPKRHGGFGF68EA,升降機械,0,,地下二樓
RPOPMLPKRHGGFGF78EA,坡道平面,1900000,29.98,地下二樓
RPXNMLQKRHGGFEF76EA,坡道平面,0,32.26,地下一樓
RPUOMLOKRHGGFEF98EA,坡道平面,850000,36.32,地下二樓
RPVOMLOKRHGGFEF09EA,坡道平面,850000,36.32,地下二樓
RPXOMLPKRHGGFDF66EA,坡道平面,1900000,23.32,地下二樓
RPOPMLPKRHGGFDF48EA,坡道平面,1400000,28.17,地下一樓
RPWNMLPKRHGGFDF09EA,坡道平面,0,,地下一樓
RPPOMLPKRHGGFEF58EA,坡道平面,1300000,36.52,地下二樓
RPORMLQKRHGGFBF58EA,坡道平面,2250000,29.40,地下三樓
RPORMLQKRHGGFBF58EA,坡道平面,2250000,29.40,地下三樓
RPQQMLPKRHGGFBF58EA,坡道機械,600000,14.21,地下三樓
RPXQMLPKRHGGFBF66EA,坡道平面,1800000,15.12,地下二樓
RPPQMLPKRHGGFBF48EA,坡道機械,600000,14.21,地下三樓
RPWNNLQKRHGGFCF56EA,坡道平面,2000000,31.68,地下二樓
RPPNMLQKRHGGFHF88EA,坡道平面,2100000,37.71,地下二樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPUOMLPKRHGGFBF78EA,坡道平面,0,,地下一樓
RPVQMLOKRHGGFIF96DA,坡道平面,0,,地下二樓
RPXQMLOKRHGGFIF17DA,坡道平面,0,29.36,地下二樓
RPQRMLOKRHGGFIF56DA,坡道平面,0,13.00,地下三樓
RPQRMLOKRHGGFIF56DA,坡道平面,0,13.00,地下三樓
RPQNMLTJRHGGFIF56DA,坡道平面,1600000,21.71,地下二樓
RPQQMLPKRHGGFIF56DA,坡道平面,0,40.51,地下四樓
RPSPMLLKRHGGFHF78DA,坡道平面,2350000,31.63,地下一樓
RPOPMLMKQHGGFIF48DA,坡道平面,0,29.97,地下二樓
RPPPMLRLQHGGFIF56DA,坡道平面,0,41.94,地下二樓
RPRPMLLMQHGGFHF78DA,坡道機械,1300000,,地下一樓
RPXQMLOKRHGGFGF96DA,坡道平面,2100000,31.05,地下五樓含以下
RPXQMLOKRHGGFGF96DA,坡道平面,1900000,28.65,地下五樓含以下
RPSPMLNLQHGGFHF98DA,坡道平面,0,33.96,地下三樓
RPPNMLKKRHGGFGF08DA,坡道平面,1400000,28.84,地下三樓
RPXOMLTJRHGGFGF17DA,坡道平面,1840000,31.04,地下三樓
RPQPMLQJRHGGFGF88DA,坡道機械,1000000,23.06,地下二樓
RPOPMLKKQHGGFGF08DA,坡道平面,0,30.15,地下三樓
RPRPMLPKRHGGFEF78DA,坡道平面,0,30.05,地下一樓
RPTOMLQKRHGGFEF98DA,坡道平面,1650000,37.94,地下三樓
RPTOMLQKRHGGFEF98DA,坡道平面,1650000,37.94,地下三樓
RPWPMLOKRHGGFEF56DA,坡道平面,0,35.33,地下三樓
RPQSMLPKRHGGFEF98DA,坡道平面,1450000,34.31,地下三樓
RPTPMLLKRHGGFEF58DA,坡道平面,1400000,29.84,地下三樓
RPSOMLLJRHGGFEF28DA,坡道平面,2000000,37.94,地下一樓
RPPNMLPKRHGGFEF38DA,坡道平面,0,49.12,地下二樓
RPROMLMJRHGGFEF28DA,坡道平面,0,25.33,地下二樓
RPQQMLKKQHGGFEF18DA,坡道平面,1450000,30.46,地下三樓
RPWOMLOKRHGGFDF98DA,坡道平面,1500000,28.85,地下一樓
RPPNMLNKRHGGFDF08DA,坡道平面,1200000,31.40,地下二樓
RPSNMLNKRHGGFDF38DA,坡道平面,2200000,23.03,地下四樓
RPPQMLSJRHGGFDF78DA,坡道平面,1500000,38.80,地下二樓
RPPOMLPLQHGGFDF38DA,坡道平面,0,23.32,地下三樓
RPQOMLRLQHGGFCF58DA,坡道平面,0,,地下二樓
RPVNMLKMPHGGFDF38DA,坡道平面,0,,地下一樓
RPRPMLLJRHGGFCF08DA,坡道平面,0,,地下三樓
RPPNMLSLQHGGFCF48DA,坡道平面,0,23.73,地下一樓
RPQQMLKKRHGGFBF97DA,坡道平面,0,33.74,地下二樓
RPSTMLNKRHGGFBF78DA,升降平面,1200000,31.40,地下一樓
RPSRMLKKRHGGFBF28DA,坡道機械,0,29.79,地下四樓
RPTOMLKKRHGGFCF18DA,坡道平面,0,25.01,地下一樓
RPVOMLNKRHGGFBF58DA,坡道平面,0,26.94,地下五樓含以下
RPRNMLOKRHGGFBF18DA,坡道平面,0,29.07,地下一樓
RPUOMLOKRHGGFBF58DA,坡道平面,2500000,24.23,地下二樓
RPROMLOKRHGGFBF28DA,坡道平面,2200000,26.21,地下五樓含以下
RPOPMLPKRHGGFBF18DA,坡道平面,2000000,39.33,地下二樓
RPTPMLQKRHGGFBF78DA,坡道平面,1800000,27.50,地下二樓
RPUNMLKKRHGGFBF08DA,坡道平面,2560000,40.48,地下一樓
RPQOMLTJRHGGFBF58DA,坡道平面,0,26.55,地下一樓
RPRSMLRJRHGGFBF88DA,坡道平面,0,40.48,地下四樓
RPRSMLRJRHGGFBF88DA,坡道平面,0,40.48,地下四樓
RPTNMLPKRHGGFBF48DA,坡道平面,0,32.71,地下二樓
RPPNMLPKRHGGFBF08DA,坡道平面,2400000,20.38,地下一樓
RPRNMLPKRHGGFBF28DA,坡道平面,2200000,20.38,地下二樓
RPQNMLPKRHGGFBF18DA,坡道平面,2200000,20.38,地下二樓
RPUQMLQKRHGGFBF98DA,坡道平面,1600000,19.02,地下一樓
RPUQMLQKRHGGFBF98DA,坡道平面,1600000,19.02,地下一樓
RPVPMLQKRHGGFBF98DA,坡道平面,1600000,21.84,地下四樓
RPVPMLQKRHGGFBF98DA,坡道平面,1600000,21.84,地下四樓
RPTWMLTKQHGGFBF07DA,坡道平面,2800000,38.95,地下一樓
RPQPMLPLQHGGFBF38DA,坡道平面,0,26.04,地下四樓
RPQPMLPLQHGGFBF38DA,坡道平面,0,26.04,地下四樓
RPPSMLNLQHGGFBF38DA,坡道平面,1800000,23.05,地下三樓
RPVPMLPLQHGGFBF88DA,坡道平面,0,26.04,地下二樓
RPVPMLPLQHGGFBF88DA,坡道平面,0,26.04,地下二樓
RPPNMLKMQHGGFBF67DA,坡道機械,0,20.24,地下二樓
RPQTMLRLQHGGFBF98DA,坡道平面,2300000,44.91,地下五樓含以下
RPPNMLSKQHGGFBF28DA,坡道平面,0,33.87,地下四樓
RPXVMLSKQHGGFBF27DA,坡道平面,2000000,27.54,地下二樓
RPOTMLQKQHGGFBF58DA,坡道平面,0,,地下三樓
RPRNMLRKQHGGFBF38DA,坡道平面,0,36.90,地下二樓
RPSNMLNKQHGGFBF08DA,坡道平面,0,13.15,地下一樓
RPORMLOKRHGGFAF18DA,坡道平面,0,14.18,地下一樓
RPWNMLPKRHGGFAF68DA,坡道平面,2300000,33.37,地下三樓
RPXNMLPKRHGGFAF78DA,坡道平面,2500000,36.20,地下二樓
RPTQMLPKRHGGFAF68DA,坡道平面,1750000,33.11,地下三樓
RPURMLPKRHGGFAF88DA,坡道平面,1750000,25.90,一樓
RPVNMLOKRHGGFAF48DA,坡道平面,0,29.87,地下二樓
RPPRMLNKRHGGFAF18DA,坡道平面,2350000,31.52,地下二樓
RPOSMLPKRHGGFBF48DA,坡道平面,2400000,44.91,地下四樓
RPQNMLTLOHGGFBF38DA,坡道平面,0,33.79,地下二樓
RPRQMLNKRHGGFAF28DA,坡道平面,1900000,31.52,地下三樓
RPTNMLSJRHGGFAF58DA,塔式車位,1300000,11.39,
RPWRMLLMQHGGFAF78DA,坡道平面,0,,地下二樓
RPWRMLLMQHGGFAF78DA,坡道平面,0,,地下二樓
RPWRMLLMQHGGFAF78DA,坡道平面,0,,地下二樓
RPORMLLJRHGGFAF77DA,坡道平面,2400000,28.55,地下五樓含以下
RPWPMLQJRHGGFAF88DA,坡道平面,0,40.65,地下三樓
RPVOMLKLQHGGFAF18DA,坡道平面,2250000,36.45,地下一樓
RPTOMLRKQHGGFAF58DA,坡道平面,0,23.05,地下三樓
RPTPMLQJQHGGFAF48DA,坡道平面,1550000,33.12,地下三樓
RPPOMLRLQHGGFAF28DA,升降平面,0,,地下二樓
RPUPMLQJQHGGFAF58DA,坡道平面,1650000,33.12,地下二樓
RPQOMLSKQHGGFAF38DA,坡道平面,2150000,41.36,地下二樓
RPTPMLPKRHGGFAF58DA,坡道平面,1800000,36.67,地下三樓
RPRPMLPKRHGGFAF38DA,坡道平面,1800000,36.67,地下三樓
RPQPMLPKRHGGFAF28DA,坡道平面,1850000,36.67,地下三樓
